occurrence_class,ledger_id,path,line,blob,old_text,disposition,replacement_key,frozen_by_022,edit_in_place
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_e3c_reports.py,740,b99df2af3d014d46a3e77d7e5f2d097984f88e93,registered localized probe is spatially flat. `DELAY_ONLY` changes only where,ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
MECHANISM_SPLIT_NUMBERS,C05b,scripts/build_e3c_reports.py,826,b99df2af3d014d46a3e77d7e5f2d097984f88e93,"age-information curve exactly, which reads as ""delay diversity supplies all of",PAIRING_DEPENDENT_COUNTERFACTUAL,mechanism,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_e3d_reports.py,31,6c6907d36e1055fb87c907c9b59734278f1c66f6,"ARMS = [""DIRECT_PHYSICAL"", ""RESOLVED_PHYSICAL"", ""DELAY_ONLY"", ""SPATIAL_ONLY"",",ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_e3d_reports.py,32,6c6907d36e1055fb87c907c9b59734278f1c66f6,"""UNRESOLVED_IMAGE"", ""EQUALIZED_ORDER_SENSITIVITY"", ""PAIRING_DESTROYED""]",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_e3d_reports.py,132,6c6907d36e1055fb87c907c9b59734278f1c66f6,"delay_bad = losers[losers.arm == ""DELAY_ONLY""]",ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_e3d_reports.py,137,6c6907d36e1055fb87c907c9b59734278f1c66f6,"delay_full = bool(spec[(spec.arm == ""DELAY_ONLY"")].full_column_rank.all())",ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_e3d_reports.py,171,6c6907d36e1055fb87c907c9b59734278f1c66f6,"for a in (""DIRECT_PHYSICAL"", ""RESOLVED_PHYSICAL"", ""DELAY_ONLY"", ""SPATIAL_ONLY""):",ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_e3d_reports.py,299,6c6907d36e1055fb87c907c9b59734278f1c66f6,`DELAY_ONLY` is rank-deficient in {len(delay_bad)} of the {len(CLASS_ORDER) * len(anchors)},ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_e3d_reports.py,304,6c6907d36e1055fb87c907c9b59734278f1c66f6,"spatial map onto every order is not a strict impoverishment, so `DELAY_ONLY`",ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_evidence_ledger.py,124,b3421e8a2987b02f504d96a1158ff58265c950a2,"f""{s1old(lo, 'UNRESOLVED_IMAGE')} | `{gl}` | """,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_evidence_ledger.py,139,b3421e8a2987b02f504d96a1158ff58265c950a2,"for arm in (""RESOLVED_PHYSICAL"", ""UNRESOLVED_IMAGE"")",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_evidence_ledger.py,209,b3421e8a2987b02f504d96a1158ff58265c950a2,"for arm in (RES, ""UNRESOLVED_IMAGE"", ""TOTAL_FLUX"")",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_evidence_ledger.py,209,b3421e8a2987b02f504d96a1158ff58265c950a2,"for arm in (RES, ""UNRESOLVED_IMAGE"", ""TOTAL_FLUX"")",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_evidence_ledger.py,256,b3421e8a2987b02f504d96a1158ff58265c950a2,"m_unres = float(mclaim[mclaim.arm == ""UNRESOLVED_IMAGE""]",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_evidence_ledger.py,258,b3421e8a2987b02f504d96a1158ff58265c950a2,"m_flux = float(mclaim[mclaim.arm == ""TOTAL_FLUX""]",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
ATTRIBUTION_UNRESOLVED_IMAGE,C05a/C10,scripts/build_evidence_ledger.py,631,b3421e8a2987b02f504d96a1158ff58265c950a2,{m_ptl:.3f}. Both controls behave: the unresolved-image arm reaches at most,PHYSICAL_INTERPRETATION_WITHDRAWN,attribution,False,NO_OVERLAY_ONLY
ATTRIBUTION_UNRESOLVED_IMAGE,C05a/C10,scripts/build_evidence_ledger.py,633,b3421e8a2987b02f504d96a1158ff58265c950a2,is attributable to resolving the orders rather than to the extra photons an,PHYSICAL_INTERPRETATION_WITHDRAWN,attribution,False,NO_OVERLAY_ONLY
ATTRIBUTION_UNRESOLVED_IMAGE,C05a/C10,scripts/build_evidence_ledger.py,634,b3421e8a2987b02f504d96a1158ff58265c950a2,unresolved second image also carries.,PHYSICAL_INTERPRETATION_WITHDRAWN,attribution,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_hmt2_sealed_main_report.py,140,6a6dd5043e513cb39bde17c25439aaf71e03ab00,"Both controls behave: `TOTAL_FLUX` is negative or non-material, and",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_hmt2_sealed_main_report.py,141,6a6dd5043e513cb39bde17c25439aaf71e03ab00,`UNRESOLVED_IMAGE` reaches {q[q.arm == 'UNRESOLVED_IMAGE'][f'{PH}_median_reduction'].max():+.4f},ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
ATTRIBUTION_UNRESOLVED_IMAGE,C05a/C10,scripts/build_hmt2_sealed_main_report.py,142,6a6dd5043e513cb39bde17c25439aaf71e03ab00,"at best, so the benefit is attributable to resolving the orders rather than to",PHYSICAL_INTERPRETATION_WITHDRAWN,attribution,False,NO_OVERLAY_ONLY
ATTRIBUTION_UNRESOLVED_IMAGE,C05a/C10,scripts/build_hmt2_sealed_main_report.py,143,6a6dd5043e513cb39bde17c25439aaf71e03ab00,the extra photons an unresolved second image also carries.,PHYSICAL_INTERPRETATION_WITHDRAWN,attribution,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_hmt2_stage1_completion_report.py,133,016de3d39109ff7bd7b76be9be5bdec2be7efd7d,"account did. `TOTAL_FLUX` under TSVD still shows a positive non-dead reduction,",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_hmt2_stage1_report.py,158,e047d20d0825d527da9a84e2c4536203fd7ab256,"amplitude scores well for free. `TOTAL_FLUX` -- a single number per time, with",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_hmt2_stage1_report.py,160,e047d20d0825d527da9a84e2c4536203fd7ab256,"{float(kind.loc[(ctrl, 'TOTAL_FLUX'), 'amplitude']):.3f} on amplitude against",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_hmt2_stage1_report.py,195,e047d20d0825d527da9a84e2c4536203fd7ab256,"`UNRESOLVED_IMAGE` does not reach improvement in either class, so the benefit",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
ATTRIBUTION_UNRESOLVED_IMAGE,C05a/C10,scripts/build_hmt2_stage1_report.py,196,e047d20d0825d527da9a84e2c4536203fd7ab256,is attributable to resolving the orders rather than to the extra photons an,PHYSICAL_INTERPRETATION_WITHDRAWN,attribution,False,NO_OVERLAY_ONLY
ATTRIBUTION_UNRESOLVED_IMAGE,C05a/C10,scripts/build_hmt2_stage1_report.py,197,e047d20d0825d527da9a84e2c4536203fd7ab256,unresolved second image also carries. `TOTAL_FLUX` is negative or,PHYSICAL_INTERPRETATION_WITHDRAWN,attribution,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_hmt2_stage1_report.py,197,e047d20d0825d527da9a84e2c4536203fd7ab256,unresolved second image also carries. `TOTAL_FLUX` is negative or,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_manuscript.py,94,ee7abc7d6e28d2489c1ad18b297f8b391c94e531,"ARMS = [""DIRECT_PHYSICAL"", ""RESOLVED_PHYSICAL"", ""UNRESOLVED_IMAGE"", ""TOTAL_FLUX"",",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_manuscript.py,94,ee7abc7d6e28d2489c1ad18b297f8b391c94e531,"ARMS = [""DIRECT_PHYSICAL"", ""RESOLVED_PHYSICAL"", ""UNRESOLVED_IMAGE"", ""TOTAL_FLUX"",",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_manuscript.py,95,ee7abc7d6e28d2489c1ad18b297f8b391c94e531,"""DELAY_ONLY"", ""SPATIAL_ONLY"", ""EQUALIZED_ORDER_SENSITIVITY"",",ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_manuscript.py,243,ee7abc7d6e28d2489c1ad18b297f8b391c94e531,"(""UNRESOLVED_IMAGE"", ""unr"")):",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_manuscript.py,399,ee7abc7d6e28d2489c1ad18b297f8b391c94e531,"for arm, atag in ((""UNRESOLVED_IMAGE"", ""unres""), (""TOTAL_FLUX"", ""flux"")):",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_manuscript.py,399,ee7abc7d6e28d2489c1ad18b297f8b391c94e531,"for arm, atag in ((""UNRESOLVED_IMAGE"", ""unres""), (""TOTAL_FLUX"", ""flux"")):",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_manuscript.py,638,ee7abc7d6e28d2489c1ad18b297f8b391c94e531,"for a in (""DIRECT_PHYSICAL"", ""RESOLVED_PHYSICAL"", ""TOTAL_FLUX""):",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_manuscript.py,788,ee7abc7d6e28d2489c1ad18b297f8b391c94e531,"for a in [x for x in ARMS if x != ""TOTAL_FLUX""]:",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_r0_report.py,32,8683ba1e395571c7bde957fa2f0e789329fa983b,"ARMS = [""DIRECT_PHYSICAL"", ""RESOLVED_PHYSICAL"", ""UNRESOLVED_IMAGE"", ""TOTAL_FLUX""]",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_r0_report.py,32,8683ba1e395571c7bde957fa2f0e789329fa983b,"ARMS = [""DIRECT_PHYSICAL"", ""RESOLVED_PHYSICAL"", ""UNRESOLVED_IMAGE"", ""TOTAL_FLUX""]",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_r0c_report.py,34,437977cd6f97a97e03ad466bd274ada6461cb1a0,"ARMS = [""DIRECT_PHYSICAL"", ""RESOLVED_PHYSICAL"", ""UNRESOLVED_IMAGE"", ""TOTAL_FLUX""]",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_r0c_report.py,34,437977cd6f97a97e03ad466bd274ada6461cb1a0,"ARMS = [""DIRECT_PHYSICAL"", ""RESOLVED_PHYSICAL"", ""UNRESOLVED_IMAGE"", ""TOTAL_FLUX""]",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_r1_report.py,32,a6eba23160c12cacad3538a67cea8762b4bc3f7c,"ARMS = [""DIRECT_PHYSICAL"", ""RESOLVED_PHYSICAL"", ""UNRESOLVED_IMAGE"", ""TOTAL_FLUX""]",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_r1_report.py,32,a6eba23160c12cacad3538a67cea8762b4bc3f7c,"ARMS = [""DIRECT_PHYSICAL"", ""RESOLVED_PHYSICAL"", ""UNRESOLVED_IMAGE"", ""TOTAL_FLUX""]",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_RETENTION_FIGURE,C05a,scripts/build_r1l_2rb_gate_completion_report.py,198,f6623aaed973be565111a87e2b1071314547bad1,"and 30.4%, mean lower bounds 21.0% and 23.7%. The unresolved arm is material on",INDEX_CONTROL_QUALIFICATION,retention,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_r1l_stage1_report.py,105,4dacc0aa925f7fda235992895b1452b55b02b75b,"stop3 = all(og(cl, ""UNRESOLVED_IMAGE"", ""old_structural_operational_rank"")",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_r1l_stage1_report.py,130,4dacc0aa925f7fda235992895b1452b55b02b75b,"""UNRESOLVED_IMAGE"", ""TOTAL_FLUX"", ""DELAY_ONLY"",",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_r1l_stage1_report.py,130,4dacc0aa925f7fda235992895b1452b55b02b75b,"""UNRESOLVED_IMAGE"", ""TOTAL_FLUX"", ""DELAY_ONLY"",",ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_r1l_stage1_report.py,130,4dacc0aa925f7fda235992895b1452b55b02b75b,"""UNRESOLVED_IMAGE"", ""TOTAL_FLUX"", ""DELAY_ONLY"",",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_r1l_stage1_report.py,131,4dacc0aa925f7fda235992895b1452b55b02b75b,"""SPATIAL_ONLY"")) + "" |""",ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_r1l_stage1_report.py,139,4dacc0aa925f7fda235992895b1452b55b02b75b,"""UNRESOLVED_IMAGE"")} for cl, _ in PAIRS}",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_r1l_stage1_report.py,145,4dacc0aa925f7fda235992895b1452b55b02b75b,"f""{zero[cl]['UNRESOLVED_IMAGE'][0]} |"" for cl, _ in PAIRS)",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_r1l_stage1_report.py,155,4dacc0aa925f7fda235992895b1452b55b02b75b,"for a in (""DIRECT_PHYSICAL"", ""RESOLVED_PHYSICAL"", ""UNRESOLVED_IMAGE""))",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_r1l_stage1_report.py,162,4dacc0aa925f7fda235992895b1452b55b02b75b,"for arm in (""DIRECT_PHYSICAL"", ""UNRESOLVED_IMAGE"", ""RESOLVED_PHYSICAL""))",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_r1l_stage1_report.py,333,4dacc0aa925f7fda235992895b1452b55b02b75b,dominant here: `SPATIAL_ONLY` matches the direct image at operational rank 0 and,ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_r1l_stage1_report.py,334,4dacc0aa925f7fda235992895b1452b55b02b75b,`DELAY_ONLY` exceeds the full resolved stack. Those two arms are specific,ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_r1l_stage1_report.py,335,4dacc0aa925f7fda235992895b1452b55b02b75b,substitutions — `SPATIAL_ONLY` gives every order order 0's spatial map while,ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_r1l_stage1_report.py,336,4dacc0aa925f7fda235992895b1452b55b02b75b,"keeping its own delays, `DELAY_ONLY` gives every order order 0's delays while",ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_r1l_stage1_report.py,361,4dacc0aa925f7fda235992895b1452b55b02b75b,"**{reach['UNRESOLVED_IMAGE']:.0f} M**, total flux",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_r1l_stage1_report.py,362,4dacc0aa925f7fda235992895b1452b55b02b75b,{reach['TOTAL_FLUX']:.0f} M.,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_r1l_stage1_report.py,396,4dacc0aa925f7fda235992895b1452b55b02b75b,"{og('L224','UNRESOLVED_IMAGE','old_structural_operational_rank')} of the",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_r1l_stage1_report.py,401,4dacc0aa925f7fda235992895b1452b55b02b75b,{reach['UNRESOLVED_IMAGE'] - reach['DIRECT_PHYSICAL']:.0f} M over the direct,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_r1l_stage1_report.py,403,4dacc0aa925f7fda235992895b1452b55b02b75b,"unresolved image needs SNR₀ ≈ {need['UNRESOLVED_IMAGE'][80.0]:,.0f} and the",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_r1l_stage2_report.py,132,f221bdcd566f8a07277ef43120f2fab5ccb4f747,"unres_ok, unres_who = carried_by(""UNRESOLVED_IMAGE"")",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_r1l_stage2_report.py,312,f221bdcd566f8a07277ef43120f2fab5ccb4f747,"""carried_by"": {""RESOLVED_PHYSICAL"": res_who, ""UNRESOLVED_IMAGE"": unres_who},",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_r1l_stage2r_b_report.py,122,19bea6c2be2253afeb0a48707973dfc3b43fd806,`TOTAL_FLUX` is negative at every class and SNR.,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
ABSOLUTE_RANK_VERSUS_FRACTION,C07,src/phrt/manuscript/sections.py,98,aed98067b979315de9b98215b275a38fe1a42e6d,"recoverable history destroys identifiability, and the compactness that makes an",FRACTION_NOT_ABSOLUTE_RANK,rank_fraction,False,NO_OVERLAY_ONLY
MECHANISM_SPLIT_NUMBERS,C05b,src/phrt/manuscript/sections.py,106,aed98067b979315de9b98215b275a38fe1a42e6d,for transplanting the spatial map. Enriching the declared class from,PAIRING_DEPENDENT_COUNTERFACTUAL,mechanism,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,src/phrt/manuscript/sections.py,454,aed98067b979315de9b98215b275a38fe1a42e6d,`DELAY_ONLY` keeps each order's physical delays and takes the direct order's,ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,src/phrt/manuscript/sections.py,455,aed98067b979315de9b98215b275a38fe1a42e6d,spatial map; `SPATIAL_ONLY` keeps each order's spatial map and flattens every,ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
MECHANISM_SPLIT_NUMBERS,C05b,src/phrt/manuscript/sections.py,463,aed98067b979315de9b98215b275a38fe1a42e6d,essentially all of it — while transplanting the spatial map costs {rdel}.,PAIRING_DEPENDENT_COUNTERFACTUAL,mechanism,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,src/phrt/manuscript/sections.py,481,aed98067b979315de9b98215b275a38fe1a42e6d,`UNRESOLVED_IMAGE` sums the orders into a single image plane and pays the summed,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,src/phrt/manuscript/sections.py,572,aed98067b979315de9b98215b275a38fe1a42e6d,nonphysical negative control of section {s_pairing}. `TOTAL_FLUX` is a genuine but,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
ATTRIBUTION_UNRESOLVED_IMAGE,C05a/C10,src/phrt/manuscript/sections.py,927,aed98067b979315de9b98215b275a38fe1a42e6d,Both controls behave. The unresolved-image arm — a second image with the same,PHYSICAL_INTERPRETATION_WITHDRAWN,attribution,False,NO_OVERLAY_ONLY
ATTRIBUTION_UNRESOLVED_IMAGE,C05a/C10,src/phrt/manuscript/sections.py,930,aed98067b979315de9b98215b275a38fe1a42e6d,neither is material. The benefit is therefore attributable to resolving the,PHYSICAL_INTERPRETATION_WITHDRAWN,attribution,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,src/phrt/manuscript/sections.py,1096,aed98067b979315de9b98215b275a38fe1a42e6d,"a strict impoverishment. `DELAY_ONLY` is a mechanism probe, not a measurement",ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
